id,account,text,date,is_electronics,training_score,training_auc,prod_score,annotation
990,Wolff Ltd,"Chumbak Polyester Blend Bohemian Auto Trip Shape Cushion (Orange, 28x37cm) Snuggle up to this colourful companion everyday. Add a little fun to your favourite spaces with it today.",2023-01-04,0,0.35445756,0.726,0.0549660888076557,
991,Wolff Ltd,Software Project Management (SIE),2023-02-11,0,0.02713681,0.726,1.098887295368819,
992,Wolff Ltd,"Bhagwati Door / Wall Hook Hanger - 6 Hook Cloth Hanger With Screws (Set Of 4,WHITE ELEGANT) Door / wall hook hanger. Nice looks nice mood. White colour. Elegant 6 hook cloth hanger with screws (Set Of 4).",2023-03-11,0,0.0012565074,0.726,1.096986330217921,
993,Wolff Ltd,"Bahucharaji Creation Women's Cotton Padded Lingerie Set (Black, Free Size) This unapologetically seductive all-over lace set of underwired bra and panty in rich red colour is specially designed to support you with one-way stretch cups and demi-cup support. The underwires used are specially designed in New York City, USA. The underwire tips are coated to provide a comfortable fitting. Crafted with laces that are soft and sensual with intricate floral patterns. This bra is ideal to be worn under office shirts or blouses. The bikini style brief provides medium coverage and sits low on the waist. Lace is soft to touch and feels comfortable when worn. It also has a criss-cross detail on the sides complimenting the close-set double strings strap design of bra.",2023-03-07,0,0.0888921,0.726,1.0707392210845363,
994,Wolff Ltd,"MEGA Study Guide for NTSE (SAT, MAT & LCT) Class 10 Stage 1 & 2 About the Author Disha Experts is a team of most renowned and prolific content writers pioneering in School and Test Prep segments (Competitive Exams & Government Vacancies). It consists of more than 30 experts comprising of PhDs, B-Techs, PGs, etc. working full-time with decades of experience in various academic and competitive exam verticals. Disha Experts has emerged as a think tank in the School and Test Prep segments providing the most updated (latest pattern & syllabus-wise) to-the-point student friendly (relevant & easy-to-understand presentation) content such that the aspirants can give their best.",2023-02-20,0,0.0007391942,0.726,0.0418029707475271,
995,Wolff Ltd,"David Busch's Canon EOS Rebel Sl2/200d Guide to Digital Slr Photography About the Author With more than two million books in print, David D. Busch is the worlds #1 best-selling camera guide author, with more than 100 guidebooks for Nikon, Canon, Sony, Olympus, Pentax, and Panasonic cameras, and many popular books devoted to digital photography and imaging techniques. His best-sellers include Digital SLR Cameras and Photography for Dummies, which has sold more than 300,000 copies in five editions, and Mastering Digital SLR Photography, now in its Fourth Edition.The graduate of Kent State University is a former newspaper reporter/photographer, and operated his own commercial photo studio, shooting sports, weddings, portraits, fashion, architecture, product photography, and travel images. For 22 years he was a principal in CCS/PR, Inc., one of the largest public relations/marketing firms based in San Diego, working on press conferences, press kits, media tours, and sponsored photo trade magazine articles for Eastman Kodak Company and other imaging companies. His 2500 articles and accompanying photos have appeared inside and on the covers of hundreds of magazines, including Popular Photography, Rangefinder, and Professional Photographer.For the last decade, Busch has devoted much of his time to sharing his photographic expertise, both in publications, and in seminar/workshops he hosts at the Cleveland Photographic Society School of Photography. He has been a call-in guest for 21 different radio shows nationally and in major markets, including WTOP-AM (Washington), KYW-AM (Philadelphia), USA Network (Daybreak USA), WPHM-AM (Detroit), KMJE-FM (Sacramento), CJAD-AM (Montreal), WBIX-AM (Boston), ABC Radio Network (Jonathan & Mary Show). Hes also been a call-in guest for one Canadian television show, and appeared live on Breakfast Television in Toronto, the Today Show of the Great White North.With a total of more than 200 books to his credit, Busch has had as many as five books appear simultaneously in the Amazon.com Top 25 Digital Photography Books, and when Michael Carr of About.com named the top five digital photography books for beginners, the initial #1 and #2 choices were Buschs Digital Photography All-in-One Desk Reference for Dummies and Mastering Digital Photography. His work has been translated into Arabic, Spanish, Chinese, Japanese, Portuguese, Bulgarian, German, Italian, French, and other languages. Buschs Web portal is www.dslrguides.com",2023-01-03,0,0.00028293038,0.726,0.2172049291363578,
996,Wolff Ltd,"Beauty Craft Rajasthani Hand Embroidery Slipper Chappal for Women Trendy and comfortable, This pair of the flat which is made up of the high-quality material having beautiful design makes it different. Rajasthani and Ethnic to be worn all day long. Give a beautiful complement to your ethnic look in the form of these charming flats, having the best outer material along which make them comfortable to wear. It is very classy and unique look which gives you attractive look and its lace gives its different look. We provide individual, featuring a trendy, comfy and traditional Jaipuri design inspired flats from the house of our team, This Stylish pair of flats with your ethnic apparel to complete your look. We manage the quality, style and durability of the products. This Flat with sequence and fine quality material and will get you noticed for all good reasons. In vogue and agreeable, this match of level which is comprised of the great material having delightful outline makes it unique. Rajasthani and Ethnic to be worn throughout the day. Give an excellent supplement to your ethnic look as these beguiling pads, having the best external material along which make them agreeable to wear. It is exceptionally tasteful and extraordinary look which gives you alluring look and its ribbon gives its distinctive look. We give the individual, highlighting an in vogue, comfortable and conventional Jaipuri configuration motivated pads from the place of our Team these Stylish match of pads with your ethnic attire to finish your look. We deal with the quality, style and solidness of the items. This Flat with the arrangement and fine quality material and will get you saw for every justifiable reason. Femme Royale introducing a dazzling scope of keen and stylish footwear from our team that makes an ideal pick to include your easygoing wear accumulation. We provide a great range in Ladies Flats, Sandals, Juti, Rajasthani Footwear, Bellies, Ethnic footwear etc.",2023-01-05,0,0.01090797,0.726,0.1609416639801347,
997,Wolff Ltd,Truvic Plastic 250 ml Spray Bottle (Multicolour) GT Gloptook Providing you the high Quality product to you which will give you better experience in Amazon for shopping.,2023-01-09,0,0.11105577,0.726,0.0423771715844685,
998,Wolff Ltd,"Cloth Fusion Microfiber Pack of 2 Plain Cushions - (18 x 18) Inches, White Item Package Quantity:2                                                                                 |                            Size:2) 18""x18""/ 45x45 cm   Cloth Fusion Bring Premium Quality Cushion Fillers. Be It In Your Living Room Decor, These Cushion Fillers From Cloth Fusion Will Be A Perfect Pick. Made From Micro Fiber, These Cushion Fillers Are Fine In Quality And A Worthy Investment For Sure. Decorate Your Bed, Couch Or Sofa With These Cushion Fillers And Augment The Unique Style Of Your Home In An Instant. These Cushion Fillers By Cloth Fusion Is Sure To Brighten Up Your Home Decor.. These Cushion Filler Suits Both Of The Modern Decors And The Sophistication Of Traditional Ones. Cloth Fusion Cotton Cushion Fillers Are The Perfect Gift To Use In Sofa, Couch, Chair, Bed, School, For Travel And Naps. The Cushion Comes In A Vacuum Packing, It Automatically Inflates And Retain Its Shape In A Few Mins After Opening The Packet.   Cloth Fusion Is A Well-Known Brand For Quality Product. Material : Cotton, Filling : Hollow Siliconized Polyester Fiber For Durability And Softness. Comfortable, Soft, Stylish Cousin Fillers. The Cushion Filler Would Be Compressed Packed.  Soft Luxury Cushion Filler.  It's Give The Graceful And Modern Look For Your Home.  Cloth Fusion Cushion Fillers Are Designed For Comfort.  These Cushion Fillers Are Also Having A Smooth, Luxurious Feel.  Cloth Fusion Is A Premium Brand That Manufactures And Supplies High Quality Luxury And Hotel Quality Products.",2023-01-24,0,0.017293109,0.726,1.11101882511548,
999,Wolff Ltd,"InstaCuppa Steel French Press Travel Mug, 400ml, Black Color Name:Black   Enjoy Fresher, More Delicious Coffee and Tea with Your Own InstaCuppa Coffee Press! If you love coffee or tea, there’s nothing like enjoying a fresh, delicious cup crafted in your own InstaCuppa Travel Press!  Ideal for pressing coffee grounds or loose-leaf tea on the go, you can brew and drink delicious blends wherever life takes you.   Complete with temperature-retaining, vacuumed sealed walls that eliminates condensation and keep your beverage the perfect freshness for hours on end.   This is the ultimate French press mug for people who value pure, natural quality.   Product Details:    Coffee and Tea French Press. Double-Walled Vacuum Insulation. Sweat and Condensation Free. Spill Proof, Airtight Seal. Holds Heat for 6 Hours. Holds Cold for 12 Hours.",2023-01-26,0,0.33065912,0.726,1.0886532899948944,
